scenario,node,lon,lat
OSM_MEDIUM,580,-3.184632,55.944925
OSM_MEDIUM,581,-3.18462,55.947973
OSM_MEDIUM,582,-3.184616,55.948899
OSM_MEDIUM,583,-3.184613,55.947605
OSM_MEDIUM,584,-3.184612,55.943085
OSM_MEDIUM,585,-3.184612,55.943833
OSM_MEDIUM,586,-3.184603,55.948725
OSM_MEDIUM,587,-3.184596,55.947975
OSM_MEDIUM,588,-3.184585,55.949063
OSM_MEDIUM,589,-3.18458,55.944856
OSM_MEDIUM,590,-3.184577,55.947572
OSM_MEDIUM,591,-3.184571,55.947975
OSM_MEDIUM,592,-3.184571,55.948929
OSM_MEDIUM,593,-3.18456,55.948981
OSM_MEDIUM,594,-3.184559,55.944842
OSM_MEDIUM,595,-3.184547,55.947973
OSM_MEDIUM,596,-3.184528,55.942915
OSM_MEDIUM,597,-3.184524,55.94797
OSM_MEDIUM,598,-3.1845,55.947964
OSM_MEDIUM,599,-3.184478,55.947956
OSM_MEDIUM,600,-3.184471,55.944499
OSM_MEDIUM,601,-3.184471,55.948769
OSM_MEDIUM,602,-3.184458,55.947947
OSM_MEDIUM,603,-3.184447,55.944772
OSM_MEDIUM,604,-3.18444,55.94273
OSM_MEDIUM,605,-3.18444,55.947936
OSM_MEDIUM,606,-3.184429,55.943824
OSM_MEDIUM,607,-3.184423,55.945021
OSM_MEDIUM,608,-3.184423,55.946234
OSM_MEDIUM,609,-3.184411,55.94453
OSM_MEDIUM,610,-3.184401,55.944742
OSM_MEDIUM,611,-3.184391,55.948791
OSM_MEDIUM,612,-3.18439,55.945293
OSM_MEDIUM,613,-3.184383,55.949086
OSM_MEDIUM,614,-3.184372,55.945044
OSM_MEDIUM,615,-3.184363,55.944715
OSM_MEDIUM,616,-3.184357,55.94456
OSM_MEDIUM,617,-3.184343,55.945248
OSM_MEDIUM,618,-3.184342,55.945058
OSM_MEDIUM,619,-3.18433,55.94854
OSM_MEDIUM,620,-3.184328,55.944672
OSM_MEDIUM,621,-3.184322,55.944587
OSM_MEDIUM,622,-3.184309,55.94249
OSM_MEDIUM,623,-3.184307,55.947795
OSM_MEDIUM,624,-3.184304,55.944618
OSM_MEDIUM,625,-3.184296,55.945205
OSM_MEDIUM,626,-3.184264,55.942413
OSM_MEDIUM,627,-3.184247,55.948825
OSM_MEDIUM,628,-3.184236,55.947719
OSM_MEDIUM,629,-3.184223,55.946297
OSM_MEDIUM,630,-3.184219,55.942344
OSM_MEDIUM,631,-3.184204,55.945121
OSM_MEDIUM,632,-3.184161,55.948366
OSM_MEDIUM,633,-3.184157,55.947743
OSM_MEDIUM,634,-3.184133,55.947161
OSM_MEDIUM,635,-3.184128,55.949116
OSM_MEDIUM,636,-3.184123,55.948849
OSM_MEDIUM,637,-3.184113,55.942177
OSM_MEDIUM,638,-3.18407,55.942109
OSM_MEDIUM,639,-3.184055,55.948853
OSM_MEDIUM,640,-3.18404,55.947086
OSM_MEDIUM,641,-3.184035,55.946359
OSM_MEDIUM,642,-3.184034,55.949126
OSM_MEDIUM,643,-3.184028,55.948406
OSM_MEDIUM,644,-3.183985,55.948857
OSM_MEDIUM,645,-3.183964,55.947038
OSM_MEDIUM,646,-3.183907,55.947004
OSM_MEDIUM,647,-3.183907,55.949141
OSM_MEDIUM,648,-3.183906,55.948859
OSM_MEDIUM,649,-3.183896,55.948859
OSM_MEDIUM,650,-3.183865,55.946977
OSM_MEDIUM,651,-3.183798,55.949156
OSM_MEDIUM,652,-3.183796,55.948858
OSM_MEDIUM,653,-3.183792,55.946937
OSM_MEDIUM,654,-3.183746,55.949165
OSM_MEDIUM,655,-3.183701,55.948852
OSM_MEDIUM,656,-3.183625,55.949184
OSM_MEDIUM,657,-3.18361,55.947909
OSM_MEDIUM,658,-3.183588,55.943803
OSM_MEDIUM,659,-3.183526,55.943801
OSM_MEDIUM,660,-3.183425,55.947965
OSM_MEDIUM,661,-3.183292,55.948006
OSM_MEDIUM,662,-3.183196,55.948035
